x,y
-0.4087040768708685,0.1051836463439606
-0.0716083178910218,0.5294655054390557
-0.21974839544059202,0.48443799303178736
0.20743194349209212,-0.40092457474124005
-0.6692429705890399,0.24377452773597166
-0.3841889811549927,-0.29947762826887664
0.09494616008163038,-0.4863934926700808
-0.39161329331124073,0.484093226096923
-0.6305628945123858,0.3221504387815394
-0.03713430608384142,-0.31474233657286665
-0.35761250905198533,0.37546488921480536
0.16281747777081537,0.4846711644072067
-0.4470515625592424,0.6011109266717355
0.05567195537033778,0.09915853735404097
0.16437979830901558,-0.6406220367828281
-0.5741001731344761,-0.5486347923943362
-0.15531723195287914,0.6840030919451331
-0.6611850723765411,-0.15231046491291445
-0.6702361916293131,0.049574047622779484
-0.009909881003136571,-0.8145509799328394
0.6968466605645146,0.056707321503723256
-0.15253680196157,-0.6797230823911673
0.6062658884150686,-0.3542540183581177
0.5659589947287427,-0.14680021188042702
0.3320273192195757,-0.5738843252460081
0.6722473405215598,0.18831388629996398
-0.3279747350998183,0.5886111500385587
0.13093678785728435,0.2814828957679621
0.48366221401145976,-0.5680620277826443
-0.740514294600689,0.06487952209209127
0.673947925375293,0.21758444339936145
-0.4039274742544219,-0.6088196311963102
-0.5485543914536312,-0.3183531024734398
0.2390072782158865,0.6781432252122135
-0.5376943237101764,0.43390939331322925
-0.6062738464596122,0.3315615763704438
0.22883716366343615,-0.6573880790655813
0.012270602123982097,-0.7215055439788582
0.4069849701690318,-0.6268798471827902
0.3827912850283843,0.5200723998259431
-0.35775548313873107,-0.5622156954914366
0.27481429912762256,0.5933246114708939
0.024685495482533383,0.2509767975320627
-0.3511424698910481,-0.6138846453063763
0.7104819184744456,-0.08816890884647514
-0.36372401788717307,0.660172479059278
-0.20430803210282997,0.6165761233991178
0.33122141388066684,-0.5900669835995342
-0.23926250753411993,0.6504392171391511
0.11425628180410152,0.584667767750471
-0.4451323273931841,0.023711841844050615
-0.2162694736083372,0.6251363182157779
-0.5398559325964412,-0.42967850478971487
-0.3548868605953264,-0.6178123305096089
-0.6648233828569303,0.36878521441027173
0.5651454540649824,0.4749335484294499
-0.681670102360557,-0.18104480595971778
-0.04226132134863226,-0.7226692261651146
0.5505526694762983,0.27939098118608907
0.04375831997045877,0.08222347608070929
-0.5521599374269386,-0.49977001237771473
0.5917065986763863,-0.17372993765950753
0.01737324586065511,0.5883660909584765
-0.4661845821292757,-0.5767866190005654
-0.4007583196362812,0.6746132148413434
0.6101603441795828,-0.36781613148949877
0.18822032245590817,-0.5761070148884513
-0.33075891743260105,0.5720419313072396
0.27414115910282855,-0.019272742693896252
0.056697009466193236,0.015480578402134806
0.35680552876536886,0.455285267706502
0.5722135551374141,0.35955179853460073
-0.06490160249000348,0.44241055407180235
-0.34245757409859057,-0.02671179775737337
-0.18524070347404994,-0.34917354809629186
0.061131459404103604,0.6045263233718674
-0.7589004641386562,-0.1266375990564453
0.3183657879490853,-0.4668288078322529
-0.21616677299843248,0.36577576313619264
0.13778757102458736,-0.16705356830693038
0.3062854021262018,-0.7237547728902616
0.28477382089054326,0.11132381135943707
-0.16142299029582358,0.48933663356579127
-0.1211441924136421,-0.22626516610314415
0.35231309217068013,-0.36242527601206054
0.6612479271153983,0.043742024807669415
0.4351185724176063,-0.3258439077989269
0.0621840563418682,-0.6847841745476558
0.1723657351211886,0.5112381708912614
0.39675185659851764,0.03127870088667545
0.21265238208327106,0.7027916042849429
-0.49597529155560693,0.5152987450966078
0.6981288357662876,-0.2011174838961756
0.6525066028510094,-0.26178800583276945
-0.4206462861791549,-0.3702838094607071
-0.1363037076469774,-0.6218465187661566
0.6060469021651611,-0.33118561841547406
-0.3785373204069524,0.41122239076987127
-0.13519137657893013,-0.7126938477010055
-0.6113888864302017,0.2395665232423936
-0.4260740543449246,-0.19744945814923676
-0.13374344072971406,-0.2947982710642087
0.061387229515955835,0.3254544871686359
-0.5115899824577106,0.050044125490169095
0.23494686474085572,-0.5622810391253874
-0.5187528577091081,-0.10772235609445889
0.1118595061554291,-0.70943523267046
0.3282443166177935,-0.25357251548020654
-0.0868303678714196,-0.10447958276128386
-0.2525807432357969,-0.48610614228165766
-0.21108327349269462,0.0003032751588484064
-0.3440728203591775,0.12118860274065983
-0.6206018801926709,-0.00021593082341344583
-0.504384433387081,-0.0063021065721794505
-0.08979825584046675,-0.6757294423499596
0.4001098721812036,-0.13818748936810651
-0.6624407102538138,-0.4115339961641988
0.5407058593478344,0.269091814073223
-0.7066201434024642,0.44967272766633315
0.585497342518611,0.02257873025951529
-0.49667436385437624,-0.47574015993577456
-0.3418540353589075,0.20764314710101925
-0.5439952641272728,0.37557949222777404
0.2723712432461161,0.4482266729255713
-0.5419313934779352,-0.13915647716925086
-0.6756449258412639,0.1334277051729502
-0.7110816409040326,0.17732438273221
0.6737682636687498,0.2982503232013663
-0.34959316516637534,0.42246253834166636
0.07269777365474721,0.6915157404251954
-0.2651203226808629,0.6187040724368107
-0.512456719537037,-0.5436568140431925
0.5812407621628378,0.20686555643530405
-0.07840552345982957,0.17904640278286804
-0.4796198357334335,-0.17166422653549668
0.4535105664481192,0.2748418549050035
-0.5849579635421576,-0.11079892421192072
-0.13333388581884306,-0.32740836941059337
0.3480751119180411,0.4406434042581718
-0.1502979460461699,-0.6180047196382692
-0.4043036142419891,0.6120647192593196
0.5689210013084784,0.3137539896989003
-0.44593856073409766,0.4963714604977665
0.5645673804062498,0.40365821619684555
0.3320745806131897,0.5338703079601346
0.19700798641628786,0.6055849728817193
0.14459921281256738,0.481953272994649
0.7230679956838788,-0.058383834887138726
-0.6189186456006835,0.44754381424026307
-0.5823886638740629,-0.45160902434570815
0.1470061891028106,0.7473441168156236
-0.7045184548477794,0.07553597448951826
-0.0325758642727774,-0.7598039975059844
-0.6053994950595245,0.3343613883895521
0.04769985800011654,0.5775056952182288
0.2864887352608121,0.2795327719350784
0.5525635602872083,0.09294145428775395
-0.39360540985219056,-0.38435963881988927
-0.20371613703483016,0.5569265780614981
-0.32895614060566,-0.5899951657716526
-0.18263762808245615,0.3850512559433546
-0.18061025507614584,-0.5755863209755078
-0.4812710741369197,0.555960318561395
-0.3994853502365554,-0.6456893817561395
0.2844590429000797,0.5909480183008753
-0.15841837027918043,-0.29151379005039396
-0.39688627047374225,-0.3072594236277894
-0.5835000273951035,0.43203331523892163
-0.1906163271204078,-0.32805831811582464
-0.275882205754411,0.3067053175151755
0.019506504892757473,0.30993065138467696
-0.1458856236107651,-0.23973825003723812
0.7477604755609298,0.13419632449533384
-0.2224927355398425,-0.176176267332613
-0.6929782654188901,0.09653087254561377
0.034942789921668216,-0.5645469144833589
0.45022235678180583,0.4449662686245994
-0.2151542407501496,0.41312297478394355
0.2511663826433712,0.5965527236433206
0.5139455792391432,0.14555939051876873
-0.6719265209355286,-0.20566352550873868
0.4272360292900054,-0.30261877503891316
-0.06371530540204044,-0.08836353912840879
0.12663376510084884,-0.2998119198092446
0.6520242698806428,-0.2720108147176712
0.2919691596952962,-0.5939721593803663
0.10002628189995899,0.09420274857283732
0.012810916989141035,-0.14220428964905069
-0.2767842091019784,0.48946456352275425
-0.4827121316156197,-0.4357991038768462
0.574975805414126,-0.15787243021409625
0.4167481177903919,-0.025902557741980095
-0.3003917790434322,0.6260325636445153
-0.09533692630136002,0.4087237083606159
0.24605491358164439,0.6937522977170189
-0.11694815031713904,0.6374312567077703
0.6430612065361748,-0.38208863987192454
0.2281784999395419,-0.3637067160263798
0.566822902203549,0.11755362157381276
-0.5094932083078081,0.15377040901043543
-0.6580134899575452,0.0005056187931062528
-0.23604708187424267,-0.5192781256942283
-0.07874737958045751,-0.7314435797549409
0.5822581978324187,0.34175450146292535
-0.6599130008242785,-0.25332024893594557
0.501874418830988,0.3749534821993274
0.10878319424823067,0.4862524397586855
-0.5723607535636493,0.10115328867065619
-0.33953671266839724,-0.5263910436739291
-0.19892938727054996,-0.1655786386339955
0.38228870660433056,-0.06526620939606781
0.5891686680668929,0.30076550298392507
-0.025116440446295723,0.5980919685631733
0.6076675927904993,0.09518344917400041
0.6696185921153078,-0.20656083417977647
0.7015204377454505,-0.45967165037826757
0.22150473402893534,0.7065960238505915
-0.4103776010994251,0.23439063126229936
-0.2676791962176486,-0.253570704337071
-0.6693766741552545,0.3511031362611603
-0.23912597501834687,0.7365591521529881
0.037853909698760645,0.15649393538938625
-0.13817896779498656,-0.07736282654605005
0.26418440342132454,0.5858341567367269
-0.03409999115472609,0.3613467562391191
0.46260367563365135,0.48039571596154995
0.6737765863593935,-0.10664406977397059
-0.12589400191375788,-0.6501064472286049
0.25450968543484864,-0.6316419642307568
-0.12456872909773342,-0.5483216599532732
-0.08930791081939979,-0.16859482522717012
0.26166122567662126,0.22997667481646836
0.4021385401649032,0.07750967525870699
0.08590414918015922,0.6112418868702635
0.3429961639586817,0.10653007347496048
-0.10490220083709667,0.38763409320616227
-0.6994191668955918,0.3227907056246975
-0.5166005501706068,-0.38954716937193873
-0.5309963977108725,-0.014535807072171152
0.07906802645025168,0.7428580995891674
0.31021114857835014,-0.6110907164485564
-0.5888927092136647,-0.5083330337697287
0.16175869365219678,-0.3319536668621073
-0.3751858651390689,-0.3328688901658425
0.627724030955121,0.11502742146189171
-0.4445702506022549,-0.5608458256470106
-0.33004137520651566,0.5313712130081492
0.39345722887888723,0.44458802536778247
0.4157237518334969,-0.40265018780290857
-0.525319078355783,-0.3908348718463438
0.3183582556795803,0.4862288730846675
-0.488533253296492,-0.18902873938756326
0.3804441135143183,0.4814195113911243
0.5096053125376515,-0.5846519958699524
0.12629092912867415,0.5637543029547236
-0.4657770053361026,-0.42290660349571774
0.5763341433754008,-0.3940661804166306
-0.6405968110511395,-0.06915797209526758
0.0969936719843783,-0.5814941002929667
-0.569559493213052,0.27550595932052147
0.22092759344089472,0.6748680468843157
0.1996999940367436,0.5427450131694178
0.4813862365924913,0.4269934722131917
-0.21770776741534145,-0.2170004775544472
-0.020479143333524293,-0.7798302897067712
0.33275864563970575,-0.2790029600886941
0.6558268607963585,-0.15944317063784225
-0.5530555478464311,0.4219530556857253
0.5093242311285335,-0.2709456896026723
-0.6938332919036602,-0.14817393983888488
-0.016736131695280182,-0.3013186917589339
-0.0006601928307682872,0.6543584826106996
0.04407304927604447,0.16728226853244657
-0.36551539040744957,-0.6236239951038226
0.04602615182613782,-0.5625201111067851
0.4124432309447771,0.14171600946200805
-0.410309426753908,0.3039099692976276
0.4983043109086839,0.04817033356943648
-0.697750299595539,0.21248772384146294
-0.13168222949764558,-0.16745873471652106
-0.2811039920135151,-0.5535656235317487
0.13698629679563432,-0.2874904818543653
-0.4208086052579205,-0.48942488769715736
0.6763635838123415,0.08263056765532487
-0.6484139220572838,-0.24520266731238513
0.26160494428242353,0.4303754110326438
-0.43034832829036024,-0.34804534335909854
-0.1282622980645173,0.7272875792865541
-0.6956425090933924,-0.1747818280926518
-0.24943242380705113,0.15346685647316163
0.3700306230059464,-0.13030930421983744
0.07601583347990418,-0.37241264829432413
0.639307100624335,-0.001587025044125265
0.5021242062386088,0.3675548487847674
0.1315487319136854,-0.734907277009157
-0.5994451897936934,-0.026507329629141065
0.05664426069196114,0.2463302972282959
-0.35288049110423103,-0.5919996106485471
0.33740239017207985,-0.6258569605138576
-0.20856769131025144,-0.38484635325199096
0.6733712921301307,-0.25361841099440435
0.04954470578093513,-0.4721208222369457
0.0966110899925217,0.2746535753736777
0.7396762276980571,0.007449037423002449
0.13029236307086717,-0.1502312738099971
0.7277290437054017,0.13269196114147896
0.13947682353429175,-0.6631818329145113
0.003370252296110561,-0.6408618268147279
-0.533184784953951,0.44887108972133877
0.06398805755438076,-0.044524134589977934
0.15477336130628427,-0.03023896835648635
-0.04074536251575598,-0.024140837266027587
-0.5472447203021537,0.07268962365732806
-0.2385495284793089,0.4614572007515602
-0.25289038079369147,-0.3900053122499901
0.6996198256919571,-0.12051654149498672
0.667191418579386,-0.23924095943201842
0.13438916103539633,0.4476922072090944
-0.4521119577395192,-0.7214467278088704
0.47674960520590093,0.4007426302174991
-0.5435906289809725,-0.10581403099978111
0.19410635189586023,-0.653155235578877
0.7707446637949621,0.33965947999003654
0.35425556462828306,0.4983886513856956
-0.510442472696283,-0.5686053351344512
-0.07749950210140867,-0.5212976347147165
-0.15481548701797618,-0.47640620602736616
-0.117761760001511,0.6874125240965961
0.5263146751691644,-0.1548022071434818
0.23910681193048816,0.5712888577923655
-0.1460506216776513,-0.6510555050900535
-0.41269104578614446,0.5308659337939433
0.4767580773908865,0.1280755997929308
-0.5875239273558548,0.1929588698588
0.11880370322269147,-0.19796091112415862
0.4109421639006694,-0.47135555549060304
0.4195863946971956,0.09143853434478079
0.3819234752251893,-0.26512523662220805
0.3401150615531999,0.11466215382549062
-0.2299348482023661,-0.7352803987657112
-0.5702642565057645,-0.11263314008156046
-0.03146142709402838,0.00042722188123115785
0.26609740208536575,0.08522622864916907
0.11098671795875048,-0.23241914727004928
0.11256334944586718,0.3576486850112037
-0.4852472816254233,0.3200021063192524
-0.4077423420807794,-0.5323918619932981
0.10687253495399275,-0.6447234403044787
-0.04093875668060312,-0.3155009173044813
-0.004896401771063786,0.22321343422929946
0.5770583438778834,-0.4541935513190175
-0.7231796704995487,0.2455170998227381
0.3486546581976164,0.052246443891695846
-0.7565600321048681,0.10460089275823321
-0.37348847207090363,-0.21160289558767723
-0.5269862843938472,0.29858430557061294
0.4722757936516637,0.2567554530557697
